ALAND,AWATER,COUNTYFP,GEOID,NAME,NAMELSAD,STATEFP,TRACTCE,area_km2,below_poverty_count,below_poverty_count_clean,city,high_poverty_flag,inequity_group,low_income_flag,hi_summer_mean_c,hi_summer_median_c,median_household_income,median_household_income_clean,poverty_rate,poverty_universe,poverty_universe_clean,total_population,total_population_clean
1408440,0,201,48201522102,5221.02,Census Tract 5221.02,48,522102,1.4093958882524467,452,452,Houston,False,High income + Low poverty,False,34.075192871938214,34.075192871938214,91333,91333.0,0.08266276517922458,5468,5468,5542,5542
2048527,0,201,48201220701,2207.01,Census Tract 2207.01,48,220701,2.0494960958610924,1359,1359,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,43889,43889.0,0.4406614785992218,3084,3084,3088,3088
2880039,34341,201,48201430102,4301.02,Census Tract 4301.02,48,430102,2.91614522142253,428,428,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,131125,131125.0,0.1566044639590194,2733,2733,2774,2774
1958658,60277,201,48201320202,3202.02,Census Tract 3202.02,48,320202,2.019727222379025,760,760,Houston,True,Low income + High poverty,True,34.175943089573586,34.175943089573586,32563,32563.0,0.23334356770033773,3257,3257,3290,3290
2030582,124028,201,48201320201,3202.01,Census Tract 3202.01,48,320201,2.15545030107686,1233,1233,Houston,True,Low income + High poverty,True,34.178375409874626,34.179591570025146,41863,41863.0,0.4096345514950166,3010,3010,3010,3010
1307242,2719,201,48201313802,3138.02,Census Tract 3138.02,48,313802,1.3106201365722983,663,663,Houston,True,Low income + High poverty,True,34.18305435169938,34.18305435169938,45461,45461.0,0.34316770186335405,1932,1932,1995,1995
1195462,0,201,48201510602,5106.02,Census Tract 5106.02,48,510602,1.1961187020698774,185,185,Houston,False,High income + Low poverty,False,,,169063,169063.0,0.04196914700544464,4408,4408,4408,4408
871369,0,201,48201510801,5108.01,Census Tract 5108.01,48,510801,0.8718483625122979,122,122,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,128250,128250.0,0.027828467153284672,4384,4384,4384,4384
1399168,8877,201,48201510901,5109.01,Census Tract 5109.01,48,510901,1.4088181970997073,89,89,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,218958,218958.0,0.014051152510262078,6334,6334,6334,6334
460957,0,201,48201312601,3126.01,Census Tract 3126.01,48,312601,0.46119262685071577,1061,1061,Houston,True,High income + High poverty,False,34.171944709656074,34.171944709656074,82060,82060.0,0.2914835164835165,3640,3640,3664,3664
1662248,17649,201,48201421900,4219,Census Tract 4219,48,421900,1.680951477945183,310,310,Houston,False,High income + Low poverty,False,34.189995108284705,34.189995108284705,180200,180200.0,0.1049424509140149,2954,2954,2954,2954
2399121,0,201,48201422100,4221,Census Tract 4221,48,422100,2.4006354943798134,620,620,Houston,False,High income + Low poverty,False,34.189995108284705,34.189995108284705,99199,99199.0,0.11861488425483069,5227,5227,5227,5227
1774485,290,201,48201422200,4222,Census Tract 4222,48,422200,1.7759196433798783,2186,2186,Houston,True,Low income + High poverty,True,34.19544413022067,34.19907681151132,30518,30518.0,0.422007722007722,5180,5180,5231,5231
3091521,0,201,48201530600,5306,Census Tract 5306,48,530600,3.093170407804319,754,754,Houston,True,High income + High poverty,False,34.06943130034954,34.06943130034954,68125,68125.0,0.24528301886792453,3074,3074,3142,3142
1035081,17308,201,48201511004,5110.04,Census Tract 5110.04,48,511004,1.052973275211659,119,119,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,78295,78295.0,0.06299629433562731,1889,1889,1889,1889
1564111,0,201,48201221302,2213.02,Census Tract 2213.02,48,221302,1.564873852880299,312,312,Houston,False,Low income + Low poverty,True,34.06312454115072,34.06312454115072,51221,51221.0,0.09434532809192622,3307,3307,3307,3307
767169,0,201,48201311501,3115.01,Census Tract 3115.01,48,311501,0.7674797143176884,417,417,Houston,False,Low income + Low poverty,True,34.179591570025146,34.179591570025146,59875,59875.0,0.18508655126498003,2253,2253,2253,2253
1577258,0,201,48201311502,3115.02,Census Tract 3115.02,48,311502,1.5778874379708772,658,658,Houston,True,Low income + High poverty,True,34.179591570025146,34.179591570025146,50667,50667.0,0.20862396956246038,3154,3154,3154,3154
1836218,0,201,48201511502,5115.02,Census Tract 5115.02,48,511502,1.8371679746129712,414,414,Houston,False,High income + Low poverty,False,34.06312454115072,34.06312454115072,202175,202175.0,0.07698029007065824,5378,5378,5378,5378
1938819,0,201,48201333203,3332.03,Census Tract 3332.03,48,333203,1.9395629196531057,215,215,Houston,False,Low income + Low poverty,True,34.175943089573586,34.175943089573586,38695,38695.0,0.0947136563876652,2270,2270,2362,2362
1619066,0,201,48201311701,3117.01,Census Tract 3117.01,48,311701,1.619767634212646,605,605,Houston,False,High income + Low poverty,False,34.18305435169938,34.18305435169938,63183,63183.0,0.17226651480637814,3512,3512,3529,3529
1692268,24829,201,48201313202,3132.02,Census Tract 3132.02,48,313202,1.7179486878855144,119,119,Houston,False,High income + Low poverty,False,34.171944709656074,34.171944709656074,83250,83250.0,0.05063829787234043,2350,2350,2445,2445
681356,3544,201,48201313101,3131.01,Census Tract 3131.01,48,313101,0.6852491386146925,309,309,Houston,False,High income + Low poverty,False,34.171944709656074,34.171944709656074,99375,99375.0,0.13244749249892843,2333,2333,2520,2520
1019182,3430,201,48201312603,3126.03,Census Tract 3126.03,48,312603,1.0231305376808855,1378,1378,Houston,True,High income + High poverty,False,34.171944709656074,34.171944709656074,75635,75635.0,0.36973437080762006,3727,3727,3727,3727
2848052,0,201,48201251504,2515.04,Census Tract 2515.04,48,251504,2.8488620452198763,204,204,Houston,False,High income + Low poverty,False,33.932678593872126,33.932678593872126,160326,160326.0,0.038468791250235716,5303,5303,5524,5524
630521,1801,201,48201423204,4232.04,Census Tract 4232.04,48,423204,0.6327532527369356,1735,1735,Houston,True,Low income + High poverty,True,34.19907681151132,34.19907681151132,28960,28960.0,0.42482859941234086,4084,4084,4084,4084
7376475,56386,201,48201454502,4545.02,Census Tract 4545.02,48,454502,7.439569852383235,73,73,Houston,False,High income + Low poverty,False,34.183682433538294,34.18258016559219,191750,191750.0,0.033827618164967564,2158,2158,2158,2158
1427791,20029,201,48201413100,4131,Census Tract 4131,48,413100,1.448644855592914,91,91,Houston,False,High income + Low poverty,False,34.189995108284705,34.189995108284705,250001,250001.0,0.02850877192982456,3192,3192,3200,3200
707341,0,201,48201430200,4302,Census Tract 4302,48,430200,0.7077823625810685,51,51,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,78250,78250.0,0.036298932384341634,1405,1405,1437,1437
1653163,1365,201,48201420200,4202,Census Tract 4202,48,420200,1.655485475735179,724,724,Houston,True,High income + High poverty,False,34.189995108284705,34.189995108284705,64477,64477.0,0.28707375099127674,2522,2522,2522,2522
1877170,0,201,48201430700,4307,Census Tract 4307,48,430700,1.878455441789662,151,151,Houston,False,High income + Low poverty,False,34.182124562548104,34.182124562548104,87697,87697.0,0.03893759669932955,3878,3878,3878,3878
3381680,0,201,48201430800,4308,Census Tract 4308,48,430800,3.3840631101190706,451,451,Houston,False,High income + Low poverty,False,34.182124562548104,34.182124562548104,159196,159196.0,0.06609026963657678,6824,6824,6846,6846
2819453,27490,201,48201430900,4309,Census Tract 4309,48,430900,2.848917049809098,297,297,Houston,False,High income + Low poverty,False,34.182124562548104,34.182124562548104,84699,84699.0,0.054167426591282146,5483,5483,5486,5486
2476081,294903,201,48201311100,3111,Census Tract 3111,48,311100,2.7721150190615234,925,925,Houston,True,Low income + High poverty,True,34.179591570025146,34.179591570025146,44006,44006.0,0.191432119205298,4832,4832,4832,4832
1475297,0,201,48201311300,3113,Census Tract 3113,48,311300,1.4759087881284336,449,449,Houston,False,High income + Low poverty,False,34.179591570025146,34.179591570025146,65702,65702.0,0.11227806951737934,3999,3999,3999,3999
2325531,288482,201,48201311400,3114,Census Tract 3114,48,311400,2.615043084139227,313,313,Houston,True,Low income + High poverty,True,34.179591570025146,34.179591570025146,42417,42417.0,0.20646437994722955,1516,1516,1516,1516
2001026,0,201,48201530900,5309,Census Tract 5309,48,530900,2.002125370142697,384,384,Houston,False,High income + Low poverty,False,34.06943130034954,34.06943130034954,87176,87176.0,0.08596373404969779,4467,4467,4467,4467
1651094,302,201,48201531100,5311,Census Tract 5311,48,531100,1.6523352738002484,367,367,Houston,False,High income + Low poverty,False,34.06943130034954,34.06943130034954,176091,176091.0,0.10835547682314733,3387,3387,3387,3387
11059367,120959,201,48201231100,2311,Census Tract 2311,48,231100,11.18444689898082,2257,2257,Houston,True,Low income + High poverty,True,34.07099544825302,34.07099544825302,31875,31875.0,0.408802753124434,5521,5521,5521,5521
4809513,2664,201,48201231300,2313,Census Tract 2313,48,231300,4.814045405149368,1161,1161,Houston,True,Low income + High poverty,True,34.07099544825302,34.07099544825302,48560,48560.0,0.22452136917424095,5171,5171,5171,5171
1159596,0,201,48201231500,2315,Census Tract 2315,48,231500,1.1600727696800441,516,516,Houston,False,Low income + Low poverty,True,34.07099544825302,34.07099544825302,50319,50319.0,0.16934689858877586,3047,3047,3047,3047
1664813,0,201,48201231600,2316,Census Tract 2316,48,231600,1.665522168485455,847,847,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,41760,41760.0,0.2671081677704194,3171,3171,3171,3171
3976326,5797,201,48201340900,3409,Census Tract 3409,48,340900,3.9832256509713813,1167,1167,Houston,True,Low income + High poverty,True,34.30535637413309,34.30535637413309,42523,42523.0,0.2339146121467228,4989,4989,4989,4989
1744437,0,201,48201230300,2303,Census Tract 2303,48,230300,1.7451875979932856,530,530,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,43519,43519.0,0.25493025493025495,2079,2079,2085,2085
1242911,0,201,48201423500,4235,Census Tract 4235,48,423500,1.243774510608465,111,111,Houston,False,High income + Low poverty,False,34.19907681151132,34.19907681151132,95156,95156.0,0.05522388059701493,2010,2010,2010,2010
1160641,0,201,48201420100,4201,Census Tract 4201,48,420100,1.1613060522615353,279,279,Houston,False,Low income + Low poverty,True,34.189995108284705,34.189995108284705,55140,55140.0,0.09813577207175518,2843,2843,2843,2843
1707218,32110,201,48201310400,3104,Census Tract 3104,48,310400,1.740114039654003,538,538,Houston,False,Low income + Low poverty,True,34.171944709656074,34.171944709656074,54230,54230.0,0.1841204654346338,2922,2922,2922,2922
984344,0,201,48201320100,3201,Census Tract 3201,48,320100,0.9847362338270702,397,397,Houston,False,Low income + Low poverty,True,34.175943089573586,34.175943089573586,55893,55893.0,0.16277162771627715,2439,2439,2441,2441
3666258,0,201,48201210800,2108,Census Tract 2108,48,210800,3.667970062089136,706,706,Houston,True,Low income + High poverty,True,34.135671320154295,34.171944709656074,39153,39153.0,0.3415578132559265,2067,2067,2087,2087
1260606,0,201,48201210900,2109,Census Tract 2109,48,210900,1.261170941356965,389,389,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,47117,47117.0,0.21004319654427644,1852,1852,1857,1857
1217252,713,157,48157670102,6701.02,Census Tract 6701.02,48,670102,1.2187005701533726,252,252,Houston,False,High income + Low poverty,False,34.17750044389428,34.17750044389428,70198,70198.0,0.07914572864321608,3184,3184,3348,3348
2710725,9966,157,48157670602,6706.02,Census Tract 6706.02,48,670602,2.7224490395767043,351,351,Houston,False,Low income + Low poverty,True,34.17747065962554,34.17750044389428,51591,51591.0,0.1853220696937698,1894,1894,1894,1894
2154322,0,201,48201210500,2105,Census Tract 2105,48,210500,2.1553714169990537,1155,1155,Houston,True,Low income + High poverty,True,34.171944709656074,34.171944709656074,48837,48837.0,0.24978373702422146,4624,4624,4624,4624
2019395,0,201,48201221400,2214,Census Tract 2214,48,221400,2.020438899873976,2042,2042,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,33441,33441.0,0.3654259126700072,5588,5588,5588,5588
1084835,0,201,48201451401,4514.01,Census Tract 4514.01,48,451401,1.0856755221224639,317,317,Houston,False,Low income + Low poverty,True,,,57846,57846.0,0.09457040572792363,3352,3352,3352,3352
10778565,619939,201,48201212500,2125,Census Tract 2125,48,212500,11.403049216679738,827,827,Houston,True,Low income + High poverty,True,34.17800946098327,34.179591570025146,54966,54966.0,0.23662374821173104,3495,3495,3495,3495
1540730,6628,201,48201531300,5313,Census Tract 5313,48,531300,1.5482823983442529,1148,1148,Houston,True,Low income + High poverty,True,34.06943130034954,34.06943130034954,59738,59738.0,0.23986627664020058,4786,4786,4848,4848
1065180,0,201,48201531400,5314,Census Tract 5314,48,531400,1.065828334985464,98,98,Houston,False,High income + Low poverty,False,34.06943130034954,34.06943130034954,98777,98777.0,0.046644455021418375,2101,2101,2119,2119
8785431,136280,201,48201533701,5337.01,Census Tract 5337.01,48,533701,8.926699515157843,2235,2235,Houston,True,Low income + High poverty,True,34.05868849419365,34.05868849419365,39167,39167.0,0.33398087268380156,6692,6692,6692,6692
30480404,13141,201,48201980100,9801,Census Tract 9801,48,980100,30.50747783940316,0,0,Houston,False,Missing,False,33.957931489490235,34.00543923696523,-666666666,,,0,0,0,0
2808146,15154,201,48201231800,2318,Census Tract 2318,48,231800,2.8244977141417333,750,750,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,57198,57198.0,0.23839796567069294,3146,3146,3146,3146
2872014,0,201,48201230400,2304,Census Tract 2304,48,230400,2.873293564558267,941,941,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,59688,59688.0,0.23437110834371108,4015,4015,4092,4092
1146132,0,201,48201511400,5114,Census Tract 5114,48,511400,1.1467151130562685,146,146,Houston,False,High income + Low poverty,False,34.171944709656074,34.171944709656074,144917,144917.0,0.053071610323518724,2751,2751,2757,2757
3574558,372172,201,48201233600,2336,Census Tract 2336,48,233600,3.9482229728955485,840,840,Houston,True,Low income + High poverty,True,34.179591570025146,34.179591570025146,36218,36218.0,0.3975390440132513,2113,2113,2113,2113
2496711,0,201,48201332700,3327,Census Tract 3327,48,332700,2.4978050898010244,615,615,Houston,True,Low income + High poverty,True,34.18305435169938,34.18305435169938,44868,44868.0,0.2536082474226804,2425,2425,2425,2425
1950835,8702,201,48201332800,3328,Census Tract 3328,48,332800,1.9603722451563184,1559,1559,Houston,True,Low income + High poverty,True,34.18305435169938,34.18305435169938,40847,40847.0,0.354157201272149,4402,4402,4549,4549
1493849,33535,201,48201333000,3330,Census Tract 3330,48,333000,1.5280068910413063,940,940,Houston,True,High income + High poverty,False,34.175943089573586,34.175943089573586,64013,64013.0,0.25704129067541703,3657,3657,3657,3657
5149355,38355,201,48201331700,3317,Census Tract 3317,48,331700,5.190084013798086,1481,1481,Houston,True,Low income + High poverty,True,34.18305435169938,34.18305435169938,39167,39167.0,0.3671294000991572,4034,4034,4034,4034
2309168,21803,201,48201331800,3318,Census Tract 3318,48,331800,2.3320760021374047,1219,1219,Houston,True,Low income + High poverty,True,34.18305435169938,34.18305435169938,41375,41375.0,0.3202837624802943,3806,3806,3806,3806
1681807,0,201,48201331900,3319,Census Tract 3319,48,331900,1.6826022474948423,631,631,Houston,True,Low income + High poverty,True,,,52926,52926.0,0.19040434520217261,3314,3314,3314,3314
1074665,0,201,48201332100,3321,Census Tract 3321,48,332100,1.0751698663276101,1378,1378,Houston,True,Low income + High poverty,True,34.18305435169938,34.18305435169938,44077,44077.0,0.39976791412822743,3447,3447,3447,3447
2889081,0,201,48201332200,3322,Census Tract 3322,48,332200,2.890393340654526,1902,1902,Houston,True,Low income + High poverty,True,34.18305435169938,34.18305435169938,28274,28274.0,0.3904742352699651,4871,4871,4882,4882
3666968,25233,201,48201332400,3324,Census Tract 3324,48,332400,3.6938748864966517,712,712,Houston,True,Low income + High poverty,True,34.18305435169938,34.18305435169938,48137,48137.0,0.1997194950911641,3565,3565,3619,3619
1773822,47563,201,48201332500,3325,Census Tract 3325,48,332500,1.8221720869639846,182,182,Houston,False,High income + Low poverty,False,34.181276536167935,34.18305435169938,85595,85595.0,0.04917589840583626,3701,3701,3701,3701
1858471,28415,201,48201450600,4506,Census Tract 4506,48,450600,1.8883547353265075,559,559,Houston,False,High income + Low poverty,False,34.20131872067585,34.20131872067585,74020,74020.0,0.10779020439645198,5186,5186,5274,5274
4379051,62945,201,48201450700,4507,Census Tract 4507,48,450700,4.445284849037139,82,82,Houston,False,High income + Low poverty,False,34.18486658513778,34.182124562548104,250001,250001.0,0.012656274116375984,6479,6479,6479,6479
1622066,246,201,48201450900,4509,Census Tract 4509,48,450900,1.623478481378743,114,114,Houston,False,High income + Low poverty,False,34.182124562548104,34.182124562548104,72027,72027.0,0.03857868020304569,2955,2955,2955,2955
2388314,67726,201,48201451100,4511,Census Tract 4511,48,451100,2.4578486111444082,548,548,Houston,False,High income + Low poverty,False,34.182124562548104,34.182124562548104,80714,80714.0,0.12720519962859797,4308,4308,4364,4364
1688485,25845,201,48201451200,4512,Census Tract 4512,48,451200,1.715622124112197,8,8,Houston,False,High income + Low poverty,False,34.18852261525735,34.182124562548104,161648,161648.0,0.0031658092599920855,2527,2527,2536,2536
862849,0,201,48201312700,3127,Census Tract 3127,48,312700,0.863278528796849,301,301,Houston,False,High income + Low poverty,False,34.171944709656074,34.171944709656074,90000,90000.0,0.14726027397260275,2044,2044,2100,2100
934883,0,201,48201312800,3128,Census Tract 3128,48,312800,0.935332598007721,1029,1029,Houston,True,Low income + High poverty,True,34.171944709656074,34.171944709656074,14000,14000.0,0.6021064950263312,1709,1709,3629,3629
2269865,18103,201,48201313300,3133,Census Tract 3133,48,313300,2.2890220219822264,928,928,Houston,True,Low income + High poverty,True,34.171944709656074,34.171944709656074,33350,33350.0,0.3713485394157663,2499,2499,2508,2508
2300670,0,201,48201422800,4228,Census Tract 4228,48,422800,2.302199884334984,1194,1194,Houston,True,Low income + High poverty,True,34.19907681151132,34.19907681151132,52615,52615.0,0.2800187617260788,4264,4264,4845,4845
1615442,15401,201,48201422900,4229,Census Tract 4229,48,422900,1.631951372130577,1037,1037,Houston,True,Low income + High poverty,True,34.19907681151132,34.19907681151132,44722,44722.0,0.3089988081048868,3356,3356,3370,3370
3687018,20811,201,48201330600,3306,Census Tract 3306,48,330600,3.709937426690908,905,905,Houston,False,High income + Low poverty,False,34.189995108284705,34.189995108284705,62102,62102.0,0.11587708066581306,7810,7810,7838,7838
916201,27673,201,48201431701,4317.01,Census Tract 4317.01,48,431701,0.9444395955653557,54,54,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,106190,106190.0,0.026483570377636097,2039,2039,2039,2039
1975311,0,201,48201431702,4317.02,Census Tract 4317.02,48,431702,1.9765130235937762,148,148,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,171793,171793.0,0.05419260344196265,2731,2731,2731,2731
1080126,699,201,48201431804,4318.04,Census Tract 4318.04,48,431804,1.0814708588091613,156,156,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,133456,133456.0,0.06872246696035242,2270,2270,2306,2306
1491416,0,201,48201430101,4301.01,Census Tract 4301.01,48,430101,1.4923185009045534,238,238,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,70469,70469.0,0.0816466552315609,2915,2915,2976,2976
4040283,17355,201,48201510902,5109.02,Census Tract 5109.02,48,510902,4.059935885201134,1160,1160,Houston,True,High income + High poverty,False,34.19809785111112,34.19809785111112,126250,126250.0,0.2242846094354215,5172,5172,5172,5172
7157444,71187,201,48201510802,5108.02,Census Tract 5108.02,48,510802,7.23278358343905,27,27,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,224205,224205.0,0.009933774834437087,2718,2718,2718,2718
656208,0,201,48201232703,2327.03,Census Tract 2327.03,48,232703,0.6564285457352559,692,692,Houston,True,Low income + High poverty,True,,,53458,53458.0,0.273950910530483,2526,2526,2545,2545
355011,0,201,48201431901,4319.01,Census Tract 4319.01,48,431901,0.35522559360495637,356,356,Houston,False,Low income + Low poverty,True,34.19809785111112,34.19809785111112,53125,53125.0,0.12473721093202522,2854,2854,2859,2859
718282,0,201,48201431506,4315.06,Census Tract 4315.06,48,431506,0.7187256701769403,199,199,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,88125,88125.0,0.0683613878392305,2911,2911,2919,2919
964804,11475,201,48201312902,3129.02,Census Tract 3129.02,48,312902,0.9767582350415911,729,729,Houston,True,Low income + High poverty,True,34.171944709656074,34.171944709656074,36830,36830.0,0.3177855274629468,2294,2294,2294,2294
888733,5038,201,48201510601,5106.01,Census Tract 5106.01,48,510601,0.8942479853110452,56,56,Houston,False,High income + Low poverty,False,,,125652,125652.0,0.01702127659574468,3290,3290,3310,3310
930076,0,201,48201510302,5103.02,Census Tract 5103.02,48,510302,0.930550617486678,100,100,Houston,False,High income + Low poverty,False,34.171944709656074,34.171944709656074,129962,129962.0,0.03023888720895071,3307,3307,3315,3315
164036,0,201,48201333204,3332.04,Census Tract 3332.04,48,333204,0.1641009071576725,729,729,Houston,True,Low income + High poverty,True,,,29920,29920.0,0.32971506105834464,2211,2211,2211,2211
458565,5802,201,48201312901,3129.01,Census Tract 3129.01,48,312901,0.4645897119850563,710,710,Houston,True,Low income + High poverty,True,,,25764,25764.0,0.4496516782773908,1579,1579,2118,2118
656682,0,201,48201410202,4102.02,Census Tract 4102.02,48,410202,0.657025860410051,240,240,Houston,False,High income + Low poverty,False,34.171944709656074,34.171944709656074,133117,133117.0,0.05577504066930049,4303,4303,4303,4303
303907,0,201,48201411507,4115.07,Census Tract 4115.07,48,411507,0.3040807026036608,332,332,Houston,False,High income + Low poverty,False,,,82560,82560.0,0.16460089241447695,2017,2017,2017,2017
879935,11567,201,48201411301,4113.01,Census Tract 4113.01,48,411301,0.8920289802494217,112,112,Houston,False,High income + Low poverty,False,34.19809785111112,34.19809785111112,118206,118206.0,0.0497335701598579,2252,2252,2252,2252
548346,0,201,48201410502,4105.02,Census Tract 4105.02,48,410502,0.54863110922177,169,169,Houston,False,High income + Low poverty,False,,,142597,142597.0,0.055793991416309016,3029,3029,3029,3029
1314494,727,201,48201452900,4529,Census Tract 4529,48,452900,1.316214985530764,912,912,Houston,True,Low income + High poverty,True,34.19907681151132,34.19907681151132,59920,59920.0,0.20172528201725282,4521,4521,4572,4572
2215610,4199,201,48201453100,4531,Census Tract 4531,48,453100,2.2214047880336487,1511,1511,Houston,True,Low income + High poverty,True,34.19907681151132,34.19907681151132,33322,33322.0,0.3634832812124128,4157,4157,4157,4157
1882480,8711,201,48201421700,4217,Census Tract 4217,48,421700,1.8923828684556587,1433,1433,Houston,True,High income + High poverty,False,34.189995108284705,34.189995108284705,79402,79402.0,0.2935873796353206,4881,4881,4881,4881
4370699,13033,201,48201330200,3302,Census Tract 3302,48,330200,4.3863350313771665,1589,1589,Houston,True,Low income + High poverty,True,34.189995108284705,34.189995108284705,53903,53903.0,0.28138834779528954,5647,5647,5682,5682
4349755,24243,201,48201330400,3304,Census Tract 3304,48,330400,4.376602776914864,1321,1321,Houston,True,Low income + High poverty,True,34.189995108284705,34.189995108284705,46906,46906.0,0.2871114975005434,4601,4601,4601,4601
2710372,23312,201,48201330500,3305,Census Tract 3305,48,330500,2.735229456908578,447,447,Houston,False,High income + Low poverty,False,,,64954,64954.0,0.09669046073977937,4623,4623,4623,4623
4120288,6625,201,48201231000,2310,Census Tract 2310,48,231000,4.1285443984965475,1485,1485,Houston,True,Low income + High poverty,True,34.07099544825302,34.07099544825302,45050,45050.0,0.2736822705492075,5426,5426,5644,5644
1497348,0,201,48201220900,2209,Census Tract 2209,48,220900,1.4980342256190036,731,731,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,22412,22412.0,0.39814814814814814,1836,1836,1836,1836
2484737,6822,201,48201221000,2210,Census Tract 2210,48,221000,2.4927209431253505,947,947,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,41985,41985.0,0.2729893341020467,3469,3469,3469,3469
3062450,1480,201,48201221100,2211,Census Tract 2211,48,221100,3.0653916468839006,709,709,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,56993,56993.0,0.20467667436489606,3464,3464,3464,3464
2500612,0,201,48201221200,2212,Census Tract 2212,48,221200,2.5018562260963657,1192,1192,Houston,True,Low income + High poverty,True,34.06312454115072,34.06312454115072,46832,46832.0,0.2107869142351901,5655,5655,5655,5655
6357519,2489,201,48201230900,2309,Census Tract 2309,48,230900,6.3625522830154795,1718,1718,Houston,True,Low income + High poverty,True,34.07099544825302,34.07099544825302,30088,30088.0,0.389657518711726,4409,4409,4409,4409
1203528,0,201,48201332300,3323,Census Tract 3323,48,332300,1.204067557255448,591,591,Houston,True,Low income + High poverty,True,34.18305435169938,34.18305435169938,42847,42847.0,0.21190390821082825,2789,2789,2789,2789
573478,0,201,48201432101,4321.01,Census Tract 4321.01,48,432101,0.5738610326554879,698,698,Houston,True,High income + High poverty,False,34.182124562548104,34.182124562548104,64946,64946.0,0.22952975994738573,3041,3041,3041,3041
1087034,0,201,48201312200,3122,Census Tract 3122,48,312200,1.087545970682856,669,669,Houston,True,Missing,False,34.171944709656074,34.171944709656074,-666666666,,0.421019509125236,1589,1589,1589,1589
1082496,0,201,48201312400,3124,Census Tract 3124,48,312400,1.0830248376017029,891,891,Houston,True,Missing,False,34.171944709656074,34.171944709656074,-666666666,,0.4988801791713326,1786,1786,1786,1786
1217509,0,201,48201421302,4213.02,Census Tract 4213.02,48,421302,1.218295049328696,1214,1214,Houston,True,Low income + High poverty,True,34.186117884688855,34.182124562548104,54679,54679.0,0.25202408137845134,4817,4817,5485,5485
234386,0,201,48201421204,4212.04,Census Tract 4212.04,48,421204,0.23453374992952944,1086,1086,Houston,True,Low income + High poverty,True,,,41965,41965.0,0.3127880184331797,3472,3472,3472,3472
308755,6636,201,48201421801,4218.01,Census Tract 4218.01,48,421801,0.3155878271733455,173,173,Houston,False,Low income + Low poverty,True,,,41588,41588.0,0.08602685231228245,2011,2011,2011,2011
266966,0,201,48201421301,4213.01,Census Tract 4213.01,48,421301,0.2671362753908193,1550,1550,Houston,True,Low income + High poverty,True,34.19809785111112,34.19809785111112,40929,40929.0,0.4142169962586852,3742,3742,3742,3742
161700,0,201,48201421206,4212.06,Census Tract 4212.06,48,421206,0.16180102617601091,871,871,Houston,True,Low income + High poverty,True,34.19809785111112,34.19809785111112,29875,29875.0,0.39880952380952384,2184,2184,2204,2204
824785,0,201,48201423203,4232.03,Census Tract 4232.03,48,423203,0.8253467509085,432,432,Houston,True,Low income + High poverty,True,34.19907681151132,34.19907681151132,56719,56719.0,0.20074349442379183,2152,2152,2152,2152
653516,249,201,48201421502,4215.02,Census Tract 4215.02,48,421502,0.6541712131033222,828,828,Houston,True,Low income + High poverty,True,,,47316,47316.0,0.3115124153498871,2658,2658,2709,2709
763564,0,201,48201451501,4515.01,Census Tract 4515.01,48,451501,0.7641668786108375,165,165,Houston,False,High income + Low poverty,False,34.20131872067585,34.20131872067585,70229,70229.0,0.04779837775202781,3452,3452,3452,3452
349608,0,201,48201432006,4320.06,Census Tract 4320.06,48,432006,0.34983211351252197,971,971,Houston,True,Low income + High poverty,True,,,29534,29534.0,0.4399637516991391,2207,2207,2207,2207
1396984,0,201,48201521202,5212.02,Census Tract 5212.02,48,521202,1.3979024997657543,766,766,Houston,True,Low income + High poverty,True,34.075192871938214,34.075192871938214,56289,56289.0,0.24255858138062064,3158,3158,3306,3306
1039393,0,201,48201320901,3209.01,Census Tract 3209.01,48,320901,1.039771827305581,1544,1544,Houston,True,Low income + High poverty,True,34.175943089573586,34.175943089573586,58357,58357.0,0.4255788313120176,3628,3628,3641,3641
192195,0,201,48201452102,4521.02,Census Tract 4521.02,48,452102,0.19233607376838902,338,338,Houston,True,High income + High poverty,False,,,69167,69167.0,0.19425287356321838,1740,1740,1821,1821
